publisher,title,summary,pubdate,link,thumblink
BBC News,NFL: Christian Wade scores 65-yard touchdown for Buffalo Bills,Former Wasps and England winger Christian Wade scores a 65-yard touchdown with his first touch on his debut for the Buffalo Bills in a pre-season game.,"Fri, 09 Aug 2019 08:28:36 GMT",http://www.bbc.co.uk/sport/av/american-football/49291121,
BBC News,Simone Biles: 'You had one job to do and you couldn't protect us',Olympic and world champion Simone Biles has criticised USA Gymnastics for its failure to protect athletes from being abused by Larry Nassar.,"Thu, 08 Aug 2019 16:55:37 GMT",http://www.bbc.co.uk/sport/av/gymnastics/49285639,
BBC News,Transfer news: How Arsenal 'nailed it' & what happened with Dybala? - David Ornstein on deadline day,"How Arsenal 'nailed it', Jeez Luiz & why Dybala didn't happen - Ornstein on deadline day","Thu, 08 Aug 2019 22:44:36 GMT",http://www.bbc.co.uk/sport/av/football/49287680,
BBC News,England v Wales: Willi Heinz & Ruaridh McConnochie to make debuts,Willi Heinz and Ruaridh McConnochie will make their England debuts against Wales on Sunday as they bid for Rugby World Cup selection.,"Fri, 09 Aug 2019 10:28:21 GMT",http://www.bbc.co.uk/sport/rugby-union/49293311,
BBC News,England v Wales: Lock Alun Wyn Jones to set caps record against England,Alun Wyn Jones will become Wales' most capped rugby player when he captains them in Sunday's World Cup warm-up against England at Twickenham.,"Fri, 09 Aug 2019 10:05:23 GMT",http://www.bbc.co.uk/sport/rugby-union/49292131,
BBC News,Premier League predictions 2019-20: BBC Sport pundits pick top four,"More than 20 BBC pundits predict who will win the Premier League title, who will finish in the top four, and who might break into the top six.","Fri, 09 Aug 2019 05:35:45 GMT",http://www.bbc.co.uk/sport/football/49258004,
BBC News,Shane Warne: Australia legend to coach London-based team in The Hundred,Legendary Australia leg-spinner Shane Warne is named head coach of the London-based men's side for the inaugural season of The Hundred.,"Fri, 09 Aug 2019 10:00:06 GMT",http://www.bbc.co.uk/sport/cricket/49291093,
BBC News,Michael Barisone: US Olympian charged with attempted murder,"Michael Barisone, a dressage competitor, is arrested after a shooting at his New Jersey farm.","Fri, 09 Aug 2019 10:04:33 GMT",http://www.bbc.co.uk/news/world-us-canada-49291171,
BBC News,Kane Williamson: New Zealand captain gets birthday cake from Sri Lanka fans,"After winning fans during the World Cup, New Zealand captain Kane Williamson is enjoying his birthday in style in Sri Lanka.","Fri, 09 Aug 2019 09:49:23 GMT",http://www.bbc.co.uk/sport/cricket/49290230,
BBC News,Emiliano Sala: Pair admit accessing post-mortem CCTV,Sherry Bray and Christopher Ashford accessed images of footballer Emiliano Sala in a mortuary.,"Fri, 09 Aug 2019 10:45:32 GMT",http://www.bbc.co.uk/news/uk-england-wiltshire-49292362,
BBC News,Rogers Cup: Serena Williams to face Naomi Osaka for first time since US Open final,Serena Williams will take on Naomi Osaka for the first time since the controversial 2018 US Open final in the quarter-finals of the Rogers Cup.,"Fri, 09 Aug 2019 06:41:15 GMT",http://www.bbc.co.uk/sport/tennis/49287889,
BBC News,Premier League: Reasons to be excited for the new season,BBC Sport picks out five reasons to get excited about the new Premier League season which starts when Liverpool play Norwich at Anfield on Friday.,"Thu, 08 Aug 2019 15:55:26 GMT",http://www.bbc.co.uk/sport/av/football/49257171,
BBC News,"Frank Lampard: Transfer ban, being a 'modern dad' & risking his Chelsea legacy","Frank Lampard tells Football Focus about returning to Chelsea as manager and the challenges he has faced this summer, including the club's transfer ban.","Fri, 09 Aug 2019 10:41:53 GMT",http://www.bbc.co.uk/sport/av/football/49286949,
BBC News,T20 Blast: Eoin Morgan & Steven Finn star as Middlesex thrash Surrey,England limited-overs captain Eoin Morgan stars for Middlesex with a swashbuckling 70 alongside Steven Finn who finished with figures of 5-16 as they thrashed Surrey by 64 runs in the T20 Blast at Lord's.,"Thu, 08 Aug 2019 20:54:48 GMT",http://www.bbc.co.uk/sport/av/cricket/49284723,
BBC News,T20 Blast: Watch 'deadly' Ackermann take record 7-18 in 'remarkable' bowling,"Watch Leicestershire skipper Colin Ackermann become the first bowler ever to take seven wickets in a T20 match, during their victory against Birmingham Bears.","Thu, 08 Aug 2019 09:38:40 GMT",http://www.bbc.co.uk/sport/av/cricket/49277859,
BBC News,"David Luiz: Chelsea and Arsenal have got 'very good deal', says Jermaine Jenas",Ex-England midfielder Jermaine Jenas says Arsenal fans will be 'singing from the rooftops' after signing David Luiz from Chelsea for £8m.,"Thu, 08 Aug 2019 11:54:10 GMT",http://www.bbc.co.uk/sport/av/football/49280651,
BBC News,Mountain biker Katie Edwards challenges mountain runner Hannah Russell to a race up Helvellyn.,Mountain biker Katie Edwards challenges mountain runner Hannah Russell to a race up Helvellyn.,"Wed, 07 Aug 2019 12:10:39 GMT",http://www.bbc.co.uk/sport/av/49264855,
BBC News,US mass shootings: Alejandro Bedoya speaks out on 'humanitarian issue' of gun violence,"Philadelphia Union captain Alejandro Bedoya calls on the US Congress to ""step up"" and address gun violence.","Thu, 08 Aug 2019 09:52:01 GMT",http://www.bbc.co.uk/sport/av/football/49278159,
BBC News,Watch: Healy starts strongly but Stars defeat Diamonds,Watch highlights from Yorkshire Diamond's innings as they push defending champions Surrey Stars close in their first match of the Kia Super League T20 Blast.,"Wed, 07 Aug 2019 11:01:26 GMT",http://www.bbc.co.uk/sport/av/cricket/49265285,
BBC News,Diego Forlan's five great 2010 World Cup goals,Watch Diego Forlan's five goals from the 2010 World Cup as the former Uruguay international announces his retirement.,"Wed, 07 Aug 2019 12:01:33 GMT",http://www.bbc.co.uk/sport/av/football/49263587,
Buzzfeed,“It Has Set Off A Bomb”: A US Sports Website Has Gone On A Hiring Spree Of UK Journalists,“It’s a journalist transfer window.”View Entire Post &rsaquo;,"Fri, 19 Jul 2019 00:26:23 -0400",https://www.buzzfeed.com/markdistefano/athletic-hiring-spree,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/17/16/campaign_images/eab092430712/it-has-set-off-a-bomb-us-sport-website-goes-on-hi-2-3379-1563381610-6_dblbig.jpg
Buzzfeed,Odell Beckham Jr. Changed His Hair And Now I Need To Change My Panties,Daddy Odell!View Entire Post &rsaquo;,"Thu, 11 Jul 2019 22:42:46 -0400",https://www.buzzfeed.com/morganmurrell/odell-beckham-jr-new-haircut-appreciation,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/11/20/tmp/7158f20426fc/tmp-name-2-1505-1562878786-0_dblbig.jpg
Buzzfeed,More People Saw The Women's Team Win The World Cup Than The Men's Final In 2018,All they do is win.View Entire Post &rsaquo;,"Tue, 09 Jul 2019 03:02:46 -0400",https://www.buzzfeed.com/aliciabarron/more-people-saw-the-womens-team-win-the-world-cup-than-the,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/8/21/tmp/8bf0c50fb47b/tmp-name-2-354-1562621387-0_dblbig.jpg
Buzzfeed,"You Have To See Snoop Dogg Calling Out The ""Sorry-Ass, F*cking Men's [Soccer] Team"" In Instagram Rant About Equal Pay","End them, Snoop. End them!!!View Entire Post &rsaquo;","Tue, 09 Jul 2019 15:07:22 -0400",https://www.buzzfeed.com/mjs538/snoop-dogg-calls-out-sorry-ass-us-mens-soccer,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/9/15/campaign_images/3b24a2f5e028/you-have-to-see-snoop-dogg-calling-out-the-sorry--2-2753-1562684838-2_dblbig.jpg
Buzzfeed,Lesbians Won The Women's World Cup,"Opinion: I’m not proud of this country’s curtailment of human rights, but I am proud of Megan Rapinoe and her team for demanding better.View Entire Post &rsaquo;","Mon, 15 Jul 2019 07:26:00 -0400",https://www.buzzfeednews.com/article/shannonkeating/megan-rapinoe-womens-world-cup-finals-champions,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/9/18/campaign_images/d445bf2c2bb2/lesbians-won-the-womens-world-cup-2-151-1562695845-0_dblbig.jpg
Buzzfeed,Sophie Turner Defended Alex Morgan And Showed Off Her New Wedding Ring All At The Same Time,And that's the tea!View Entire Post &rsaquo;,"Mon, 08 Jul 2019 17:48:46 -0400",https://www.buzzfeed.com/shylawatson/sophie-turner-defended-alex-morgan-world-cup,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/8/17/campaign_images/900f848a9793/sophie-turner-defended-alex-morgan-and-showed-off-2-541-1562608120-0_dblbig.jpg
Buzzfeed,Photos From The 2019 Women’s World Cup That Will Give You Feelings,Raise your hand if you don't want this tournament to end!View Entire Post &rsaquo;,"Sun, 07 Jul 2019 15:25:53 -0400",https://www.buzzfeed.com/alexandranapoli/amazing-photos-from-the-womens-world-cup,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/2/16/tmp/56a3be27d2c4/tmp-name-2-306-1562086737-0_dblbig.jpg
Buzzfeed,10 Losses From 28 Years Of The Women's World Cup That Will Still Inspire You,Even the greatest losses can be a big inspiration.View Entire Post &rsaquo;,"Sun, 07 Jul 2019 06:26:07 -0400",https://www.buzzfeed.com/clarkmccaskill/historic-loses-throughout-the-womens-world-cup,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/3/20/tmp/85739edcf232/tmp-name-2-1733-1562185811-5_dblbig.jpg
Buzzfeed,Megan Rapinoe Scored At The World Cup And The Photo Became A Hilarious Meme,“When I get my inbox down to 10 emails.”View Entire Post &rsaquo;,"Tue, 02 Jul 2019 14:25:36 -0400",https://www.buzzfeednews.com/article/davidmack/megan-rapinoe-photo-meme-world-cup,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/1/2/campaign_images/362f6afe95ed/megan-rapinoe-scored-at-the-world-cup-and-the-pho-2-2733-1561948582-1_dblbig.jpg
Buzzfeed,USA Just Beat France In The Quarter Finals Of The World Cup And My Heart Can't Take The Excitement,USA USA USA!!!!!!!View Entire Post &rsaquo;,"Sun, 07 Jul 2019 14:25:51 -0400",https://www.buzzfeed.com/alexandranapoli/usa-france-quarter-final-world-cup-soccer,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/3/22/campaign_images/373ab9727a49/usa-just-beat-france-in-the-quarter-finals-of-the-2-2128-1562194415-0_dblbig.jpg
Buzzfeed,Get To Know The Incredible Women Playing For The US At The World Cup,*celebrates to a controversial degree*View Entire Post &rsaquo;,"Sun, 07 Jul 2019 18:25:55 -0400",https://www.buzzfeed.com/timunken/get-to-know-the-incredible-women-playing-for-the-us-at-the,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/3/22/campaign_images/45c95425e50a/get-to-know-the-incredible-women-playing-for-the--2-2048-1562194491-6_dblbig.jpg
Buzzfeed,9 Women’s World Cup Players Who Are A Dang Inspiration,"These nine women are among the many Women’s World Cup players giving a new meaning to the word ""goals.""View Entire Post &rsaquo;","Thu, 01 Aug 2019 22:56:41 -0400",https://www.buzzfeed.com/kyledavis/womens-world-cup-players-who-are-a-dang-inspiration,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/1/22/campaign_images/747fe02d1eae/9-womens-world-cup-players-who-are-a-dang-inspira-2-232-1564700196-6_dblbig.jpg
Buzzfeed,We Know Your Next Achievement Based On How You Watch The Women’s World Cup,What will you do next?View Entire Post &rsaquo;,"Sat, 06 Jul 2019 19:26:21 -0400",https://www.buzzfeed.com/kemiajisekola/we-know-your-next-achievement-based-on-how-you-watch-the,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/3/22/campaign_images/d10ef12b7620/we-know-your-next-achievement-based-on-how-you-wa-2-2104-1562194636-6_dblbig.jpg
Buzzfeed,12 Things You'll Only Understand If You Played Soccer Growing Up,Orange slices. Nuff said.View Entire Post &rsaquo;,"Mon, 08 Jul 2019 21:26:24 -0400",https://www.buzzfeed.com/alexandraschlagel/12-things-every-girl-who-played-soccer-as-a-kid-can-relate,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/3/22/campaign_images/a5401b0520da/12-things-youll-only-understand-if-you-played-soc-2-2150-1562194713-0_dblbig.jpg
Buzzfeed,We Know Which U.S. Women's Soccer Player You Should Root For Based On Where You Travel,The U.S. Women's National Team is in France defending their claim to the Women's World Cup! Whose jersey are you wearing?View Entire Post &rsaquo;,"Thu, 25 Jul 2019 15:43:17 -0400",https://www.buzzfeed.com/samraseifu2/travel-around-the-world-and-well-give-you-a-us-womens,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/3/23/campaign_images/0d3f2b6b43dd/we-know-which-us-womens-soccer-player-you-should--2-2079-1562194804-0_dblbig.jpg
Buzzfeed,Ash Barty Just Became The Number One Tennis Player In The World – Here's How,And she's only the second Aussie female IN HISTORY to claim the top spot.View Entire Post &rsaquo;,"Mon, 24 Jun 2019 04:22:20 -0400",https://www.buzzfeed.com/ishabassi/australian-tennis-player-ash-barty-ranked-number-one-womens,https://img.buzzfeed.com/buzzfeed-static/static/2019-06/24/4/campaign_images/714002dca93b/ash-barty-just-became-the-number-one-tennis-playe-2-3111-1561350135-0_dblbig.jpg
Buzzfeed,"Dwyane Wade Says It's His ""Job As A Father"" To Support Son After Receiving Pride Parade Hate","""I’m doing what every parent has to do.""View Entire Post &rsaquo;","Fri, 21 Jun 2019 03:17:33 -0400",https://www.buzzfeed.com/morganmurrell/dwyane-wade-opens-up-about-the-pride-parade-hate-he,https://img.buzzfeed.com/buzzfeed-static/static/2019-06/20/23/campaign_images/buzzfeed-prod-web-01/dwyane-wade-says-its-his-job-as-a-father-to-suppo-2-32059-1561087049-7_dblbig.jpg
Buzzfeed,27 Tweets About Last Night's NBA Finals Game That'll Make You LOL,"""America never lost an NBA Championship under Obama.""View Entire Post &rsaquo;","Sat, 15 Jun 2019 13:25:44 -0400",https://www.buzzfeed.com/christopherhudspeth/27-of-the-best-funniest-nba-finals-tweets-from-last-nights,https://img.buzzfeed.com/buzzfeed-static/static/2019-06/14/14/tmp/buzzfeed-prod-web-04/tmp-name-2-28734-1560537601-0_dblbig.jpg
Buzzfeed,"John Krasinski And Jenna Fischer Trolling Each Other Online Is Like Watching Jim And Pam On ""The Office""","""Uh oh.""View Entire Post &rsaquo;","Fri, 14 Jun 2019 19:00:06 -0400",https://www.buzzfeed.com/morganmurrell/john-krasinski-used-the-office-love-triangle-to-taunt-jenna,https://img.buzzfeed.com/buzzfeed-static/static/2019-06/14/15/campaign_images/buzzfeed-prod-web-01/john-krasinski-and-jenna-fischer-trolling-each-ot-2-32015-1560538800-1_dblbig.jpg
Buzzfeed,An American Sports Website Is On A Hiring Spree For Some Of Britain's Top Football Writers,"""[The Athletic has] offered old journalism money, signing-on fees, comp schemes, equity,"" one writer told BuzzFeed News.View Entire Post &rsaquo;","Tue, 11 Jun 2019 16:15:31 -0400",https://www.buzzfeed.com/markdistefano/athletic-football-writers,https://img.buzzfeed.com/buzzfeed-static/static/2019-06/11/12/campaign_images/buzzfeed-prod-web-02/an-american-sports-website-is-on-a-hiring-spree-f-2-29370-1560269724-0_dblbig.jpg
Buzzfeed,She Accused One Of The World’s Biggest Soccer Stars Of Rape. Now She Said She’s Being Threatened.,"“He can have money, he can buy the world, but I’m telling the truth!” Najila Trindade, who has accused soccer player Neymar da Silva of raping her, told BuzzFeed News.View Entire Post &rsaquo;","Fri, 07 Jun 2019 21:25:34 -0400",https://www.buzzfeednews.com/article/tatianafarah/najila-trindade-neymar-soccer-brazil-rape-accusation,https://img.buzzfeed.com/buzzfeed-static/static/2019-06/6/18/campaign_images/buzzfeed-prod-web-05/she-accused-one-of-the-worlds-biggest-soccer-star-2-11359-1559861890-0_dblbig.jpg
Buzzfeed,Let Drake Be An Asshole (Please),Don’t you think we Canadians know Drake is the most annoying Raptors fan? Of course he is! But why do only Americans get to be annoying?View Entire Post &rsaquo;,"Mon, 10 Jun 2019 20:25:47 -0400",https://www.buzzfeednews.com/article/scaachikoul/drake-toronto-raptors-warriors-nba-finals-annoying,https://img.buzzfeed.com/buzzfeed-static/static/2019-06/6/14/campaign_images/buzzfeed-prod-web-03/let-drake-be-an-asshole-please-2-11023-1559846565-0_dblbig.jpg
Buzzfeed,I'm Obsessed With These Pics Of Beyoncé And Emilia Clarke At The Same Basketball Game,TWO QUEENS!View Entire Post &rsaquo;,"Mon, 13 May 2019 21:54:56 -0400",https://www.buzzfeed.com/shylawatson/emilia-clarke-and-beyonce-were-at-the-same-basketball-game,https://img.buzzfeed.com/buzzfeed-static/static/2019-05/13/17/campaign_images/buzzfeed-prod-web-02/im-obsessed-with-these-pics-of-beyonce-and-emilia-2-29094-1557784489-0_dblbig.jpg
Buzzfeed,"Women With High Testosterone Will Be Banned From Competing In Some Track Races, A Court Has Ruled","South African Olympic gold medalist Caster Semenya lost her appeal challenging the rule as “discriminatory, unnecessary, unreliable, and disproportionate.”View Entire Post &rsaquo;","Thu, 02 May 2019 07:25:42 -0400",https://www.buzzfeednews.com/article/maryanngeorgantopoulos/caster-semenya-testosterone-ruling,https://img.buzzfeed.com/buzzfeed-static/static/2019-05/1/12/campaign_images/buzzfeed-prod-web-02/women-with-high-testosterone-will-be-banned-from--2-5075-1556727512-0_dblbig.jpg
Buzzfeed,"This Football Player Spoiled ""Avengers: Endgame"" To Thousands Of People On Social Media And They Are Pissed","This post is safe to read, Marvel fans — we've censored the spoilers.View Entire Post &rsaquo;","Sun, 28 Apr 2019 19:25:39 -0400",https://www.buzzfeednews.com/article/stephaniemcneal/lesean-mccoy-nfl-spoilers-avengers-endgame,https://img.buzzfeed.com/buzzfeed-static/static/2019-04/26/16/tmp/buzzfeed-prod-web-06/tmp-name-2-6818-1556312198-0_dblbig.jpg
Buzzfeed,"Magic Johnson Quitting Will Be Your New Favorite Meme, I Promise",I never knew I needed this meme.View Entire Post &rsaquo;,"Sat, 13 Apr 2019 23:14:34 -0400",https://www.buzzfeed.com/ryanschocket2/magic-johnson-quit-as-the-lakers-president-and-its-now-a,https://img.buzzfeed.com/buzzfeed-static/static/2019-04/13/15/tmp/buzzfeed-prod-web-05/tmp-name-2-14762-1555182251-2_dblbig.jpg
Buzzfeed,"NBA's Kyle Korver Wrote A Personal Essay About White Privilege, White Guilt, And White Responsibility, And Every White Person Should Read It, TBQH","""How can I — as a white man, part of this systemic problem — become part of thesolutionwhen it comes to racism in my workplace? In my community? In this country?""View Entire Post &rsaquo;","Thu, 11 Apr 2019 13:46:54 -0400",https://www.buzzfeed.com/patricepeck/nba-kyle-korver-white-privilege-white-guilt-essay,https://img.buzzfeed.com/buzzfeed-static/static/2019-04/11/9/campaign_images/buzzfeed-prod-web-05/nbas-kyle-korver-wrote-a-personal-essay-about-whi-2-7755-1554990409-1_dblbig.jpg
Buzzfeed,These Pictures Show Just How Much Baseball’s Opening Day Has Changed,"Styles and trends can change, but baseball is forever.View Entire Post &rsaquo;","Thu, 28 Mar 2019 22:35:48 -0400",https://www.buzzfeednews.com/article/gabrielsanchez/22-pictures-that-show-just-how-much-opening-day-has-changed,https://img.buzzfeed.com/buzzfeed-static/static/2019-03/28/18/campaign_images/buzzfeed-prod-web-05/these-pictures-show-just-how-much-baseballs-openi-2-628-1553812542-0_dblbig.jpg
Buzzfeed,Only The Most Diehard Football Fans Can Name Even 10 Super Bowl Championship Winners,"It can SORT of feel like the same teams win, but, whatever.View Entire Post &rsaquo;","Sat, 16 Mar 2019 14:45:13 -0400",https://www.buzzfeed.com/jamedjackson/super-bowl-teams,https://img.buzzfeed.com/buzzfeed-static/static/2019-03/16/10/campaign_images/buzzfeed-prod-web-03/only-the-most-diehard-football-fans-can-name-even-2-32714-1552747509-0_dblbig.jpg
Buzzfeed,"What '90s Brand Are You: Mossimo, Stüssy, Or No Fear?","In other words, are you more Target, Urban Outfitters, or Hollister?View Entire Post &rsaquo;","Thu, 14 Mar 2019 14:32:41 -0400",https://www.buzzfeed.com/peggy/are-you-more-mossimo-stussy-or-no-fear,https://img.buzzfeed.com/buzzfeed-static/static/2019-03/13/22/campaign_images/buzzfeed-prod-web-05/what-90s-brand-are-you-mossimo-stussy-or-no-fear-2-25358-1552530728-0_dblbig.jpg
Buzzfeed,"A California Racetrack Is Shutting Down ""Indefinitely"" After 21 Horses Died",Santa Anita Park has suspended races twice this year to inspect the condition of its tracks. Now it's shutting down indefinitely.View Entire Post &rsaquo;,"Wed, 06 Mar 2019 18:40:16 -0500",https://www.buzzfeednews.com/article/salvadorhernandez/santa-anita-horse-deaths-shutting-down-indefinitely,https://img.buzzfeed.com/buzzfeed-static/static/2019-03/6/13/campaign_images/buzzfeed-prod-web-03/a-california-racetrack-is-shutting-down-indefinit-2-32590-1551897611-0_dblbig.jpg
Buzzfeed,This Nerve-Racking Video Of Tony Hawk Teaching His Daughter To Skateboard Is Going Viral,Can Tony Hawk be my dad too?View Entire Post &rsaquo;,"Tue, 26 Feb 2019 22:54:34 -0500",https://www.buzzfeed.com/stephenlaconte/tony-hawk-daughter-skateboard-trick,https://img.buzzfeed.com/buzzfeed-static/static/2019-02/26/16/tmp/buzzfeed-prod-web-03/tmp-name-2-2710-1551215741-0_dblbig.jpg
Buzzfeed,Here's Everything You Might've Missed During The Super Bowl,From the game to commercials to controversies.View Entire Post &rsaquo;,"Mon, 04 Feb 2019 23:25:53 -0500",https://www.buzzfeed.com/shylawatson/super-bowl-53-roundup,https://img.buzzfeed.com/buzzfeed-static/static/2019-02/4/15/tmp/buzzfeed-prod-web-02/tmp-name-2-27408-1549311018-4_dblbig.jpg
Buzzfeed,22 Things Adam Levine Totally Looked Like At The Super Bowl,A show within a show.View Entire Post &rsaquo;,"Thu, 07 Feb 2019 07:25:40 -0500",https://www.buzzfeed.com/javiermoreno/adam-levine-super-bowl,https://img.buzzfeed.com/buzzfeed-static/static/2019-02/4/14/campaign_images/buzzfeed-prod-web-03/22-things-adam-levine-totally-looked-like-at-the--2-24324-1549307829-0_dblbig.jpg
Buzzfeed,Naomi Osaka Is The First Asian Tennis Player To Be World No. 1 After Her Australian Open Win,"Osaka won the Australian Open in Melbourne on Saturday and received her trophy from Li Na, the first Asian Grand Slam champion.View Entire Post &rsaquo;","Mon, 28 Jan 2019 22:58:17 -0500",https://www.buzzfeednews.com/article/amberjamieson/naomi-osaka-australian-open,https://img.buzzfeed.com/buzzfeed-static/static/2019-01/28/17/campaign_images/buzzfeed-prod-web-03/naomi-osaka-is-the-first-asian-tennis-player-to-b-2-10741-1548716293-2_dblbig.jpg
Buzzfeed,"The NFL Is Trying To Push Tackle Football Through A Controversial School “Health Program,” Critics Say","The program has touted the NFL to 4.5 million kids in 73,000 schools — more than half of the public and private schools nationwide — with little scrutiny.View Entire Post &rsaquo;","Fri, 18 Jan 2019 19:44:31 -0500",https://www.buzzfeednews.com/article/danvergano/nfl-play-60-schools,https://img.buzzfeed.com/buzzfeed-static/static/2019-01/18/13/campaign_images/buzzfeed-prod-web-05/the-nfls-exercise-program-for-kids-pushes-footbal-2-29897-1547834930-0_dblbig.jpg
Buzzfeed,Serena Williams' Daughter's Doll Has A Twitter Account And It's The Best Thing Ever,"""real G’s move in silence like lasagna 🤫""View Entire Post &rsaquo;","Mon, 21 Jan 2019 20:40:13 -0500",https://www.buzzfeed.com/hanifahrahman/qai-qai-ohanian,https://img.buzzfeed.com/buzzfeed-static/static/2019-01/21/15/campaign_images/buzzfeed-prod-web-01/serena-williams-daughters-doll-has-a-twitter-acco-2-19078-1548103208-0_dblbig.jpg
Buzzfeed,A Would-Be Robber Targeted A Female MMA Fighter And Paid Dearly For His Mistake,She is not to be messed with.View Entire Post &rsaquo;,"Mon, 08 Apr 2019 14:30:33 -0400",https://www.buzzfeed.com/javiermoreno/a-man-tried-to-rob-a-female-ufc-fighter-and-it-didnt-go,https://img.buzzfeed.com/buzzfeed-static/static/2019-04/8/10/campaign_images/buzzfeed-prod-web-05/a-would-be-robber-targeted-a-female-mma-fighter-a-2-26397-1554733828-0_dblbig.jpg
Buzzfeed,I Can't Stop Watching This Sumo Wrestler Sign Autographs,Those are some expensive hands.View Entire Post &rsaquo;,"Thu, 06 Dec 2018 13:25:34 -0500",https://www.buzzfeed.com/joshuagmoradel/sumo-wrestler-signing-autographs-hands-unique,https://img.buzzfeed.com/buzzfeed-static/static/2018-12/5/17/campaign_images/buzzfeed-prod-web-03/i-cant-stop-watching-this-sumo-wrestler-signing-a-2-30682-1544047268-0_dblbig.jpg
Buzzfeed,She Won Soccer's Most Prestigious Award — And Then Was Immediately Asked If She Could Twerk,Ada Hegerberg's winning of the first women's Ballon d'Or was marred by sexist comments from DJ Martin Solveig.View Entire Post &rsaquo;,"Wed, 05 Dec 2018 04:25:46 -0500",https://www.buzzfeednews.com/article/hayesbrown/ada-hegerberg-twerk-ballon-dor-martin-solveig,https://img.buzzfeed.com/buzzfeed-static/static/2018-12/4/11/campaign_images/buzzfeed-prod-web-04/she-won-soccers-most-prestigious-award-and-then-w-2-11674-1543939394-4_dblbig.jpg
Buzzfeed,"David And Emma Pocock Just Got Married Under A Tree, And Wow, I Need To Pinterest It Immediately",I can't even with these two.View Entire Post &rsaquo;,"Mon, 03 Dec 2018 10:09:38 -0500",https://www.buzzfeed.com/jennamclarke/rugby-star-david-pocock-got-married-under-a-tree,https://img.buzzfeed.com/buzzfeed-static/static/2018-12/3/1/tmp/buzzfeed-prod-web-05/tmp-name-2-20903-1543819038-0_dblbig.jpg
Buzzfeed,Deontay Wilder And Tyson Fury's Boxing Match Ended In A Draw And Some People Aren't Happy About The Result,"""This decision is boxing at its typical worst.""View Entire Post &rsaquo;","Sun, 02 Dec 2018 19:27:08 -0500",https://www.buzzfeed.com/adeonibada/deontay-wilder-vs-tyson-fury-boxing-match-draw-knockout,https://img.buzzfeed.com/buzzfeed-static/static/2018-12/2/14/campaign_images/buzzfeed-prod-web-02/deontay-wilder-and-tyson-furys-boxing-match-ended-2-18781-1543778824-0_dblbig.jpg
Buzzfeed,This Couple Recreating 'Couple Goals' Is Hilariously Relatable,"Couples who slay together, stay together.View Entire Post &rsaquo;","Wed, 28 Nov 2018 07:25:49 -0500",https://www.buzzfeed.com/joshuagmoradel/this-couple-attempting-to-recreate-couple-goals-is-so,https://img.buzzfeed.com/buzzfeed-static/static/2018-11/27/14/campaign_images/buzzfeed-prod-web-06/this-couple-attempting-to-recreate-couple-goals-i-2-31332-1543345716-3_dblbig.jpg
Buzzfeed,"We Asked NBA All Star Kevin Love About Self-Care, And Here Are The 8 Things He Wants You To Know About Being Your Best Self","The pro basketball player and mental health advocate chatted with us about fighting stigma, seeking out creative outlets, and using his go-to meditation app.View Entire Post &rsaquo;","Mon, 19 Nov 2018 20:59:48 -0500",https://www.buzzfeed.com/deliacai/kevin-love-on-self-care-and-self-love,https://img.buzzfeed.com/buzzfeed-static/static/2018-11/15/15/campaign_images/buzzfeed-prod-web-02/here-are-8-things-that-nba-star-kevin-love-wants--2-6681-1542315123-7_dblbig.jpg
Buzzfeed,Chris Hemsworth Working Out Will Make You Both Tired And Thirsty,*watches video 162 times*View Entire Post &rsaquo;,"Thu, 15 Nov 2018 12:25:48 -0500",https://www.buzzfeed.com/jennaguillaume/chris-hemsworth-working-out,https://img.buzzfeed.com/buzzfeed-static/static/2018-11/13/22/campaign_images/buzzfeed-prod-web-03/chris-hemsworth-working-out-will-make-you-both-ti-2-24043-1542166457-0_dblbig.jpg
Buzzfeed,"Serena Williams Is GQ's Woman Of The Year, And I STAN",Woman Of The Year? More like Woman Of the Decade!View Entire Post &rsaquo;,"Wed, 14 Nov 2018 04:28:55 -0500",https://www.buzzfeed.com/ehisosifo1/serena-williams-woman-of-the-year-gq,https://img.buzzfeed.com/buzzfeed-static/static/2018-11/13/15/tmp/buzzfeed-prod-web-03/tmp-name-2-19766-1542139420-0_dblbig.jpg
